RunID,N,K,outLen,mode,padding,cval,time
SLURM_18509,38,68,38,same,zero,0,9.391e-06
SLURM_18510,38,69,38,same,zero,0,9.17e-06
SLURM_18511,38,70,38,same,zero,0,7.99e-06
SLURM_18512,38,71,38,same,zero,0,7.95e-06
SLURM_18513,38,72,38,same,zero,0,9.51e-06
SLURM_18514,38,73,38,same,zero,0,9.59e-06
SLURM_18515,38,74,38,same,zero,0,9.85e-06
SLURM_18516,38,75,38,same,zero,0,1.038e-05
SLURM_18517,38,76,38,same,zero,0,8.19e-06
SLURM_18518,38,77,38,same,zero,0,1.006e-05
SLURM_18519,38,78,38,same,zero,0,9.39e-06
SLURM_18520,38,79,38,same,zero,0,8.85e-06
SLURM_18521,38,80,38,same,zero,0,1.022e-05
SLURM_18522,38,81,38,same,zero,0,9.82e-06
SLURM_18523,38,82,38,same,zero,0,1.001e-05
SLURM_18524,38,83,38,same,zero,0,1.054e-05
SLURM_18525,38,84,38,same,zero,0,9.53e-06
SLURM_18526,38,85,38,same,zero,0,1.005e-05
SLURM_18527,38,86,38,same,zero,0,1.044e-05
SLURM_18528,38,87,38,same,zero,0,1.587e-05
SLURM_18529,38,88,38,same,zero,0,8.78e-06
SLURM_18530,38,89,38,same,zero,0,9.331e-06
SLURM_18531,38,90,38,same,zero,0,1.0641e-05
SLURM_18532,38,91,38,same,zero,0,9.1e-06
SLURM_18533,38,92,38,same,zero,0,9.4e-06
SLURM_18534,38,93,38,same,zero,0,1.052e-05
SLURM_18535,38,94,38,same,zero,0,1.006e-05
SLURM_18536,38,95,38,same,zero,0,9.271e-06
SLURM_18537,38,96,38,same,zero,0,1.0781e-05
SLURM_18538,38,97,38,same,zero,0,9.66e-06
SLURM_18539,38,98,38,same,zero,0,1.022e-05
SLURM_18540,38,99,38,same,zero,0,1.077e-05
SLURM_18541,38,100,38,same,zero,0,1.107e-05
SLURM_18542,39,11,39,same,zero,0,4.081e-06
SLURM_18543,39,12,39,same,zero,0,4.48e-06
SLURM_18544,39,13,39,same,zero,0,4.02e-06
SLURM_18545,39,14,39,same,zero,0,3.36e-06
SLURM_18546,39,15,39,same,zero,0,3.67e-06
SLURM_18547,39,16,39,same,zero,0,3.36e-06
SLURM_18548,39,17,39,same,zero,0,3.86e-06
SLURM_18549,39,18,39,same,zero,0,4.3e-06
SLURM_18550,39,19,39,same,zero,0,3.86e-06
SLURM_18551,39,20,39,same,zero,0,4.32e-06
SLURM_18552,39,21,39,same,zero,0,4.38e-06
SLURM_18553,39,22,39,same,zero,0,4.65e-06
SLURM_18554,39,23,39,same,zero,0,4.1e-06
SLURM_18555,39,24,39,same,zero,0,4.3e-06
SLURM_18556,39,25,39,same,zero,0,4.61e-06
SLURM_18557,39,26,39,same,zero,0,4.68e-06
SLURM_18558,39,27,39,same,zero,0,4.62e-06
SLURM_18559,39,28,39,same,zero,0,4.74e-06
SLURM_18560,39,29,39,same,zero,0,4.9e-06
SLURM_18561,39,30,39,same,zero,0,5.07e-06
SLURM_18562,39,31,39,same,zero,0,5.02e-06
SLURM_18563,39,32,39,same,zero,0,5.36e-06
SLURM_18564,39,33,39,same,zero,0,5.23e-06
SLURM_18565,39,34,39,same,zero,0,5.32e-06
SLURM_18566,39,35,39,same,zero,0,5.78e-06
SLURM_18567,39,36,39,same,zero,0,5.69e-06
SLURM_18568,39,37,39,same,zero,0,5.82e-06
SLURM_18569,39,38,39,same,zero,0,6.04e-06
SLURM_18570,39,39,39,same,zero,0,6.16e-06
SLURM_18571,39,40,39,same,zero,0,5.87e-06
SLURM_18572,39,41,39,same,zero,0,6.08e-06
SLURM_18573,39,42,39,same,zero,0,6.17e-06
SLURM_18574,39,43,39,same,zero,0,6.08e-06
SLURM_18575,39,44,39,same,zero,0,6.58e-06
SLURM_18576,39,45,39,same,zero,0,6.17e-06
SLURM_18577,39,46,39,same,zero,0,6.63e-06
SLURM_18578,39,47,39,same,zero,0,6.53e-06
SLURM_18579,39,48,39,same,zero,0,6.5e-06
SLURM_18580,39,49,39,same,zero,0,7.12e-06
SLURM_18581,39,50,39,same,zero,0,6.91e-06
SLURM_18582,39,51,39,same,zero,0,6.99e-06
SLURM_18583,39,52,39,same,zero,0,6.86e-06
SLURM_18584,39,53,39,same,zero,0,7.76e-06
SLURM_18585,39,54,39,same,zero,0,7.47e-06
SLURM_18586,39,55,39,same,zero,0,7.5e-06
SLURM_18587,39,56,39,same,zero,0,7.24e-06
SLURM_18588,39,57,39,same,zero,0,7.24e-06
SLURM_18589,39,58,39,same,zero,0,7.55e-06
SLURM_18590,39,59,39,same,zero,0,7.72e-06
SLURM_18591,39,60,39,same,zero,0,8.29e-06
SLURM_18592,39,61,39,same,zero,0,7.4e-06
SLURM_18593,39,62,39,same,zero,0,7.84e-06
SLURM_18594,39,63,39,same,zero,0,8.02e-06
SLURM_18595,39,64,39,same,zero,0,8.16e-06
SLURM_18596,39,65,39,same,zero,0,8.07e-06
SLURM_18597,39,66,39,same,zero,0,8.03e-06
SLURM_18598,39,67,39,same,zero,0,9.46e-06
SLURM_18599,39,68,39,same,zero,0,9.45e-06
SLURM_18600,39,69,39,same,zero,0,8.07e-06
SLURM_18601,39,70,39,same,zero,0,8.36e-06
SLURM_18602,39,71,39,same,zero,0,9.77e-06
SLURM_18603,39,72,39,same,zero,0,1.003e-05
SLURM_18604,39,73,39,same,zero,0,9.79e-06
SLURM_18605,39,74,39,same,zero,0,8.43e-06
SLURM_18606,39,75,39,same,zero,0,8.52e-06
SLURM_18607,39,76,39,same,zero,0,1.007e-05
SLURM_18608,39,77,39,same,zero,0,9.86e-06
SLURM_18609,39,78,39,same,zero,0,9.4e-06
SLURM_18610,39,79,39,same,zero,0,1.017e-05
SLURM_18611,39,80,39,same,zero,0,9.84e-06
SLURM_18612,39,81,39,same,zero,0,8.61e-06
SLURM_18613,39,82,39,same,zero,0,1.021e-05
SLURM_18614,39,83,39,same,zero,0,8.59e-06
SLURM_18615,39,84,39,same,zero,0,8.59e-06
SLURM_18616,39,85,39,same,zero,0,1.004e-05
SLURM_18617,39,86,39,same,zero,0,1.008e-05
SLURM_18618,39,87,39,same,zero,0,8.88e-06
SLURM_18619,39,88,39,same,zero,0,8.941e-06
SLURM_18620,39,89,39,same,zero,0,1.018e-05
SLURM_18621,39,90,39,same,zero,0,9.22e-06
SLURM_18622,39,91,39,same,zero,0,9.1e-06
SLURM_18623,39,92,39,same,zero,0,9.72e-06
SLURM_18624,39,93,39,same,zero,0,9.73e-06
SLURM_18625,39,94,39,same,zero,0,9.72e-06
SLURM_18626,39,95,39,same,zero,0,9.68e-06
SLURM_18627,39,96,39,same,zero,0,1.028e-05
SLURM_18628,39,97,39,same,zero,0,1.107e-05
SLURM_18629,39,98,39,same,zero,0,9.551e-06
SLURM_18630,39,99,39,same,zero,0,1.018e-05
SLURM_18631,39,100,39,same,zero,0,1.142e-05
SLURM_18632,40,11,40,same,zero,0,2.88e-06
SLURM_18633,40,12,40,same,zero,0,3.15e-06
SLURM_18634,40,13,40,same,zero,0,4.43e-06
SLURM_18635,40,14,40,same,zero,0,4.77e-06
SLURM_18636,40,15,40,same,zero,0,3.43e-06
SLURM_18637,40,16,40,same,zero,0,3.51e-06
SLURM_18638,40,17,40,same,zero,0,5.76e-06
SLURM_18639,40,18,40,same,zero,0,3.77e-06
SLURM_18640,40,19,40,same,zero,0,3.95e-06
SLURM_18641,40,20,40,same,zero,0,5.94e-06
SLURM_18642,40,21,40,same,zero,0,4.34e-06
SLURM_18643,40,22,40,same,zero,0,4.81e-06
SLURM_18644,40,23,40,same,zero,0,4.31e-06
SLURM_18645,40,24,40,same,zero,0,5.98e-06
SLURM_18646,40,25,40,same,zero,0,6.24e-06
SLURM_18647,40,26,40,same,zero,0,5.55e-06
SLURM_18648,40,27,40,same,zero,0,5.641e-06
SLURM_18649,40,28,40,same,zero,0,5.73e-06
SLURM_18650,40,29,40,same,zero,0,6.44e-06
SLURM_18651,40,30,40,same,zero,0,5.92e-06
SLURM_18652,40,31,40,same,zero,0,5.16e-06
SLURM_18653,40,32,40,same,zero,0,5.51e-06
SLURM_18654,40,33,40,same,zero,0,7.28e-06
SLURM_18655,40,34,40,same,zero,0,7.04e-06
SLURM_18656,40,35,40,same,zero,0,7.07e-06
SLURM_18657,40,36,40,same,zero,0,6.61e-06
SLURM_18658,40,37,40,same,zero,0,5.71e-06
SLURM_18659,40,38,40,same,zero,0,6.05e-06
SLURM_18660,40,39,40,same,zero,0,7.24e-06
SLURM_18661,40,40,40,same,zero,0,5.8e-06
SLURM_18662,40,41,40,same,zero,0,1.118e-05
SLURM_18663,40,42,40,same,zero,0,7.99e-06
SLURM_18664,40,43,40,same,zero,0,6.571e-06
SLURM_18665,40,44,40,same,zero,0,7.55e-06
SLURM_18666,40,45,40,same,zero,0,8.32e-06
SLURM_18667,40,46,40,same,zero,0,7.96e-06
SLURM_18668,40,47,40,same,zero,0,7.17e-06
SLURM_18669,40,48,40,same,zero,0,8.18e-06
SLURM_18670,40,49,40,same,zero,0,8.22e-06
SLURM_18671,40,50,40,same,zero,0,7.89e-06
SLURM_18672,40,51,40,same,zero,0,8.04e-06
SLURM_18673,40,52,40,same,zero,0,8.26e-06
SLURM_18674,40,53,40,same,zero,0,8.1e-06
SLURM_18675,40,54,40,same,zero,0,7.51e-06
SLURM_18676,40,55,40,same,zero,0,7.3e-06
SLURM_18677,40,56,40,same,zero,0,9.22e-06
SLURM_18678,40,57,40,same,zero,0,7.98e-06
SLURM_18679,40,58,40,same,zero,0,8.22e-06
SLURM_18680,40,59,40,same,zero,0,8.97e-06
SLURM_18681,40,60,40,same,zero,0,8.28e-06
SLURM_18682,40,61,40,same,zero,0,8.39e-06
SLURM_18683,40,62,40,same,zero,0,8.99e-06
SLURM_18684,40,63,40,same,zero,0,8.4e-06
SLURM_18685,40,64,40,same,zero,0,8.42e-06
SLURM_18686,40,65,40,same,zero,0,9.82e-06
SLURM_18687,40,66,40,same,zero,0,8.7e-06
SLURM_18688,40,67,40,same,zero,0,1.385e-05
SLURM_18689,40,68,40,same,zero,0,9.48e-06
SLURM_18690,40,69,40,same,zero,0,9.83e-06
SLURM_18691,40,70,40,same,zero,0,8.94e-06
SLURM_18692,40,71,40,same,zero,0,9.131e-06
SLURM_18693,40,72,40,same,zero,0,8.93e-06
SLURM_18694,40,73,40,same,zero,0,9.47e-06
SLURM_18695,40,74,40,same,zero,0,1.045e-05
SLURM_18696,40,75,40,same,zero,0,1.058e-05
SLURM_18697,40,76,40,same,zero,0,1.061e-05
SLURM_18698,40,77,40,same,zero,0,1.012e-05
SLURM_18699,40,78,40,same,zero,0,8.64e-06
SLURM_18700,40,79,40,same,zero,0,1.038e-05
SLURM_18701,40,80,40,same,zero,0,1.053e-05
SLURM_18702,40,81,40,same,zero,0,9.09e-06
SLURM_18703,40,82,40,same,zero,0,8.93e-06
SLURM_18704,40,83,40,same,zero,0,1.029e-05
SLURM_18705,40,84,40,same,zero,0,9.49e-06
SLURM_18706,40,85,40,same,zero,0,9.54e-06
SLURM_18707,40,86,40,same,zero,0,1.051e-05
SLURM_18708,40,87,40,same,zero,0,9.8e-06
SLURM_18709,40,88,40,same,zero,0,1.046e-05
SLURM_18710,40,89,40,same,zero,0,1.097e-05
SLURM_18711,40,90,40,same,zero,0,9.77e-06
SLURM_18712,40,91,40,same,zero,0,1.036e-05
SLURM_18713,40,92,40,same,zero,0,1.0211e-05
SLURM_18714,40,93,40,same,zero,0,1.0551e-05
SLURM_18715,40,94,40,same,zero,0,9.5e-06
SLURM_18716,40,95,40,same,zero,0,1.051e-05
SLURM_18717,40,96,40,same,zero,0,1.095e-05
SLURM_18718,40,97,40,same,zero,0,1.243e-05
SLURM_18719,40,98,40,same,zero,0,1.022e-05
SLURM_18720,40,99,40,same,zero,0,1.016e-05
SLURM_18721,40,100,40,same,zero,0,9.79e-06
SLURM_18722,41,11,41,same,zero,0,3.67e-06
SLURM_18723,41,12,41,same,zero,0,2.98e-06
SLURM_18724,41,13,41,same,zero,0,5.34e-06
SLURM_18725,41,14,41,same,zero,0,5.63e-06
SLURM_18726,41,15,41,same,zero,0,5.01e-06
SLURM_18727,41,16,41,same,zero,0,4.7e-06
SLURM_18728,41,17,41,same,zero,0,5.19e-06
SLURM_18729,41,18,41,same,zero,0,4.81e-06
SLURM_18730,41,19,41,same,zero,0,5.52e-06
SLURM_18731,41,20,41,same,zero,0,6.26e-06
SLURM_18732,41,21,41,same,zero,0,5.06e-06
SLURM_18733,41,22,41,same,zero,0,5.12e-06
SLURM_18734,41,23,41,same,zero,0,6.881e-06
SLURM_18735,41,24,41,same,zero,0,6.06e-06
SLURM_18736,41,25,41,same,zero,0,6.27e-06
SLURM_18737,41,26,41,same,zero,0,6.42e-06
SLURM_18738,41,27,41,same,zero,0,7.09e-06
SLURM_18739,41,28,41,same,zero,0,6.29e-06
SLURM_18740,41,29,41,same,zero,0,6.2e-06
SLURM_18741,41,30,41,same,zero,0,6.04e-06
SLURM_18742,41,31,41,same,zero,0,6.49e-06
SLURM_18743,41,32,41,same,zero,0,6.42e-06
SLURM_18744,41,33,41,same,zero,0,5.79e-06
SLURM_18745,41,34,41,same,zero,0,6.28e-06
SLURM_18746,41,35,41,same,zero,0,6e-06
SLURM_18747,41,36,41,same,zero,0,5.94e-06
SLURM_18748,41,37,41,same,zero,0,7.14e-06
SLURM_18749,41,38,41,same,zero,0,6.59e-06
SLURM_18750,41,39,41,same,zero,0,6.5e-06
SLURM_18751,41,40,41,same,zero,0,7.03e-06
SLURM_18752,41,41,41,same,zero,0,7e-06
SLURM_18753,41,42,41,same,zero,0,7.13e-06
SLURM_18754,41,43,41,same,zero,0,7.56e-06
SLURM_18755,41,44,41,same,zero,0,7.78e-06
SLURM_18756,41,45,41,same,zero,0,7.52e-06
SLURM_18757,41,46,41,same,zero,0,7.12e-06
SLURM_18758,41,47,41,same,zero,0,7.7e-06
SLURM_18759,41,48,41,same,zero,0,8.42e-06
SLURM_18760,41,49,41,same,zero,0,6.79e-06
SLURM_18761,41,50,41,same,zero,0,7.49e-06
SLURM_18762,41,51,41,same,zero,0,8.66e-06
SLURM_18763,41,52,41,same,zero,0,7.53e-06
SLURM_18764,41,53,41,same,zero,0,8.66e-06
SLURM_18765,41,54,41,same,zero,0,8.01e-06
SLURM_18766,41,55,41,same,zero,0,7.98e-06
SLURM_18767,41,56,41,same,zero,0,8.33e-06
SLURM_18768,41,57,41,same,zero,0,7.91e-06
SLURM_18769,41,58,41,same,zero,0,8.18e-06
SLURM_18770,41,59,41,same,zero,0,8.42e-06
SLURM_18771,41,60,41,same,zero,0,8.28e-06
SLURM_18772,41,61,41,same,zero,0,9.16e-06
SLURM_18773,41,62,41,same,zero,0,8.07e-06
SLURM_18774,41,63,41,same,zero,0,8.09e-06
SLURM_18775,41,64,41,same,zero,0,9.27e-06
SLURM_18776,41,65,41,same,zero,0,8.61e-06
SLURM_18777,41,66,41,same,zero,0,8.44e-06
SLURM_18778,41,67,41,same,zero,0,8.77e-06
SLURM_18779,41,68,41,same,zero,0,8.42e-06
SLURM_18780,41,69,41,same,zero,0,8.61e-06
SLURM_18781,41,70,41,same,zero,0,8.71e-06
SLURM_18782,41,71,41,same,zero,0,8.5e-06
SLURM_18783,41,72,41,same,zero,0,8.62e-06
SLURM_18784,41,73,41,same,zero,0,9.1e-06
SLURM_18785,41,74,41,same,zero,0,9.2e-06
SLURM_18786,41,75,41,same,zero,0,9.2e-06
SLURM_18787,41,76,41,same,zero,0,9.56e-06
SLURM_18788,41,77,41,same,zero,0,9.44e-06
SLURM_18789,41,78,41,same,zero,0,8.98e-06
SLURM_18790,41,79,41,same,zero,0,9.08e-06
SLURM_18791,41,80,41,same,zero,0,9.05e-06
SLURM_18792,41,81,41,same,zero,0,9.18e-06
SLURM_18793,41,82,41,same,zero,0,9.22e-06
SLURM_18794,41,83,41,same,zero,0,9.53e-06
SLURM_18795,41,84,41,same,zero,0,9.24e-06
SLURM_18796,41,85,41,same,zero,0,9.21e-06
SLURM_18797,41,86,41,same,zero,0,9.39e-06
SLURM_18798,41,87,41,same,zero,0,1.008e-05
SLURM_18799,41,88,41,same,zero,0,9.72e-06
SLURM_18800,41,89,41,same,zero,0,9.42e-06
SLURM_18801,41,90,41,same,zero,0,9.72e-06
SLURM_18802,41,91,41,same,zero,0,9.7e-06
SLURM_18803,41,92,41,same,zero,0,9.61e-06
SLURM_18804,41,93,41,same,zero,0,1.005e-05
SLURM_18805,41,94,41,same,zero,0,1.0081e-05
SLURM_18806,41,95,41,same,zero,0,1.01e-05
SLURM_18807,41,96,41,same,zero,0,9.7e-06
SLURM_18808,41,97,41,same,zero,0,1.037e-05
SLURM_18809,41,98,41,same,zero,0,1.007e-05
SLURM_18810,41,99,41,same,zero,0,1.006e-05
SLURM_18811,41,100,41,same,zero,0,1.044e-05
SLURM_18812,42,11,42,same,zero,0,2.96e-06
SLURM_18813,42,12,42,same,zero,0,3.63e-06
SLURM_18814,42,13,42,same,zero,0,3.19e-06
SLURM_18815,42,14,42,same,zero,0,3.35e-06
SLURM_18816,42,15,42,same,zero,0,3.92e-06
SLURM_18817,42,16,42,same,zero,0,3.73e-06
SLURM_18818,42,17,42,same,zero,0,3.761e-06
SLURM_18819,42,18,42,same,zero,0,3.91e-06
SLURM_18820,42,19,42,same,zero,0,4.25e-06
SLURM_18821,42,20,42,same,zero,0,4e-06
SLURM_18822,42,21,42,same,zero,0,4.101e-06
SLURM_18823,42,22,42,same,zero,0,4.68e-06
SLURM_18824,42,23,42,same,zero,0,4.42e-06
SLURM_18825,42,24,42,same,zero,0,5.8e-06
SLURM_18826,42,25,42,same,zero,0,5.07e-06
SLURM_18827,42,26,42,same,zero,0,4.74e-06
SLURM_18828,42,27,42,same,zero,0,4.94e-06
SLURM_18829,42,28,42,same,zero,0,6.55e-06
SLURM_18830,42,29,42,same,zero,0,6.31e-06
SLURM_18831,42,30,42,same,zero,0,7.01e-06
SLURM_18832,42,31,42,same,zero,0,5.77e-06
SLURM_18833,42,32,42,same,zero,0,6.41e-06
SLURM_18834,42,33,42,same,zero,0,6.09e-06
SLURM_18835,42,34,42,same,zero,0,6.55e-06
SLURM_18836,42,35,42,same,zero,0,6.62e-06
SLURM_18837,42,36,42,same,zero,0,6.31e-06
SLURM_18838,42,37,42,same,zero,0,6.2e-06
SLURM_18839,42,38,42,same,zero,0,6.35e-06
SLURM_18840,42,39,42,same,zero,0,6.38e-06
SLURM_18841,42,40,42,same,zero,0,7.32e-06
SLURM_18842,42,41,42,same,zero,0,7.56e-06
SLURM_18843,42,42,42,same,zero,0,6.72e-06
SLURM_18844,42,43,42,same,zero,0,6.36e-06
SLURM_18845,42,44,42,same,zero,0,7.01e-06
SLURM_18846,42,45,42,same,zero,0,8.56e-06
SLURM_18847,42,46,42,same,zero,0,7.96e-06
SLURM_18848,42,47,42,same,zero,0,7.59e-06
SLURM_18849,42,48,42,same,zero,0,7.29e-06
SLURM_18850,42,49,42,same,zero,0,7.26e-06
SLURM_18851,42,50,42,same,zero,0,8.02e-06
SLURM_18852,42,51,42,same,zero,0,8.69e-06
SLURM_18853,42,52,42,same,zero,0,8.21e-06
SLURM_18854,42,53,42,same,zero,0,7.86e-06
SLURM_18855,42,54,42,same,zero,0,8.84e-06
SLURM_18856,42,55,42,same,zero,0,9.04e-06
SLURM_18857,42,56,42,same,zero,0,7.61e-06
SLURM_18858,42,57,42,same,zero,0,9.04e-06
SLURM_18859,42,58,42,same,zero,0,2.009e-05
SLURM_18860,42,59,42,same,zero,0,9.46e-06
SLURM_18861,42,60,42,same,zero,0,9.68e-06
SLURM_18862,42,61,42,same,zero,0,8.36e-06
SLURM_18863,42,62,42,same,zero,0,8.21e-06
SLURM_18864,42,63,42,same,zero,0,9.1e-06
SLURM_18865,42,64,42,same,zero,0,9.24e-06
SLURM_18866,42,65,42,same,zero,0,8.53e-06
SLURM_18867,42,66,42,same,zero,0,8.44e-06
SLURM_18868,42,67,42,same,zero,0,8.68e-06
SLURM_18869,42,68,42,same,zero,0,1.003e-05
SLURM_18870,42,69,42,same,zero,0,9.09e-06
SLURM_18871,42,70,42,same,zero,0,9.09e-06
SLURM_18872,42,71,42,same,zero,0,8.97e-06
SLURM_18873,42,72,42,same,zero,0,9.42e-06
SLURM_18874,42,73,42,same,zero,0,8.971e-06
SLURM_18875,42,74,42,same,zero,0,9.02e-06
SLURM_18876,42,75,42,same,zero,0,9.12e-06
SLURM_18877,42,76,42,same,zero,0,1.048e-05
SLURM_18878,42,77,42,same,zero,0,9.56e-06
SLURM_18879,42,78,42,same,zero,0,1.094e-05
SLURM_18880,42,79,42,same,zero,0,1.052e-05
SLURM_18881,42,80,42,same,zero,0,1.052e-05
SLURM_18882,42,81,42,same,zero,0,1.116e-05
SLURM_18883,42,82,42,same,zero,0,1.13e-05
SLURM_18884,42,83,42,same,zero,0,1.096e-05
SLURM_18885,42,84,42,same,zero,0,1.12e-05
SLURM_18886,42,85,42,same,zero,0,1.355e-05
SLURM_18887,42,86,42,same,zero,0,9.64e-06
SLURM_18888,42,87,42,same,zero,0,1.043e-05
SLURM_18889,42,88,42,same,zero,0,1.111e-05
SLURM_18890,42,89,42,same,zero,0,1.142e-05
SLURM_18891,42,90,42,same,zero,0,1.109e-05
SLURM_18892,42,91,42,same,zero,0,1.089e-05
SLURM_18893,42,92,42,same,zero,0,1.112e-05
SLURM_18894,42,93,42,same,zero,0,1.034e-05
SLURM_18895,42,94,42,same,zero,0,1.248e-05
SLURM_18896,42,95,42,same,zero,0,1.132e-05
SLURM_18897,42,96,42,same,zero,0,1.0481e-05
SLURM_18898,42,97,42,same,zero,0,1.119e-05
SLURM_18899,42,98,42,same,zero,0,1.079e-05
SLURM_18900,42,99,42,same,zero,0,1.108e-05
SLURM_18901,42,100,42,same,zero,0,1.077e-05
SLURM_18902,43,11,43,same,zero,0,3.69e-06
SLURM_18903,43,12,43,same,zero,0,3.25e-06
SLURM_18904,43,13,43,same,zero,0,3.88e-06
SLURM_18905,43,14,43,same,zero,0,4.18e-06
SLURM_18906,43,15,43,same,zero,0,3.55e-06
SLURM_18907,43,16,43,same,zero,0,4.29e-06
SLURM_18908,43,17,43,same,zero,0,3.97e-06
SLURM_18909,43,18,43,same,zero,0,5.82e-06
SLURM_18910,43,19,43,same,zero,0,4.65e-06
SLURM_18911,43,20,43,same,zero,0,4.58e-06
SLURM_18912,43,21,43,same,zero,0,4.69e-06
SLURM_18913,43,22,43,same,zero,0,4.82e-06
SLURM_18914,43,23,43,same,zero,0,5.01e-06
SLURM_18915,43,24,43,same,zero,0,5e-06
SLURM_18916,43,25,43,same,zero,0,5.61e-06
SLURM_18917,43,26,43,same,zero,0,5.26e-06
SLURM_18918,43,27,43,same,zero,0,7.771e-06
SLURM_18919,43,28,43,same,zero,0,5.06e-06
SLURM_18920,43,29,43,same,zero,0,5.72e-06
SLURM_18921,43,30,43,same,zero,0,5.75e-06
SLURM_18922,43,31,43,same,zero,0,6.02e-06
SLURM_18923,43,32,43,same,zero,0,6.65e-06
SLURM_18924,43,33,43,same,zero,0,7.18e-06
SLURM_18925,43,34,43,same,zero,0,6.07e-06
SLURM_18926,43,35,43,same,zero,0,5.82e-06
SLURM_18927,43,36,43,same,zero,0,6.05e-06
SLURM_18928,43,37,43,same,zero,0,5.95e-06
SLURM_18929,43,38,43,same,zero,0,6.08e-06
SLURM_18930,43,39,43,same,zero,0,6.45e-06
SLURM_18931,43,40,43,same,zero,0,6.83e-06
SLURM_18932,43,41,43,same,zero,0,6.36e-06
SLURM_18933,43,42,43,same,zero,0,6.74e-06
SLURM_18934,43,43,43,same,zero,0,6.96e-06
SLURM_18935,43,44,43,same,zero,0,6.84e-06
SLURM_18936,43,45,43,same,zero,0,7.21e-06
SLURM_18937,43,46,43,same,zero,0,7e-06
SLURM_18938,43,47,43,same,zero,0,6.83e-06
SLURM_18939,43,48,43,same,zero,0,7.57e-06
SLURM_18940,43,49,43,same,zero,0,7.43e-06
SLURM_18941,43,50,43,same,zero,0,7.13e-06
SLURM_18942,43,51,43,same,zero,0,7.51e-06
SLURM_18943,43,52,43,same,zero,0,7.4e-06
SLURM_18944,43,53,43,same,zero,0,7.91e-06
SLURM_18945,43,54,43,same,zero,0,7.51e-06
SLURM_18946,43,55,43,same,zero,0,7.711e-06
SLURM_18947,43,56,43,same,zero,0,7.98e-06
SLURM_18948,43,57,43,same,zero,0,7.98e-06
SLURM_18949,43,58,43,same,zero,0,7.84e-06
SLURM_18950,43,59,43,same,zero,0,8.46e-06
SLURM_18951,43,60,43,same,zero,0,8.67e-06
SLURM_18952,43,61,43,same,zero,0,8.63e-06
SLURM_18953,43,62,43,same,zero,0,8.37e-06
SLURM_18954,43,63,43,same,zero,0,1.811e-05
SLURM_18955,43,64,43,same,zero,0,8.85e-06
SLURM_18956,43,65,43,same,zero,0,8.54e-06
SLURM_18957,43,66,43,same,zero,0,9.16e-06
SLURM_18958,43,67,43,same,zero,0,8.85e-06
SLURM_18959,43,68,43,same,zero,0,9.44e-06
SLURM_18960,43,69,43,same,zero,0,9.06e-06
SLURM_18961,43,70,43,same,zero,0,8.76e-06
SLURM_18962,43,71,43,same,zero,0,8.99e-06
SLURM_18963,43,72,43,same,zero,0,9.22e-06
SLURM_18964,43,73,43,same,zero,0,9.46e-06
SLURM_18965,43,74,43,same,zero,0,9.31e-06
SLURM_18966,43,75,43,same,zero,0,9.581e-06
SLURM_18967,43,76,43,same,zero,0,9.81e-06
SLURM_18968,43,77,43,same,zero,0,1.081e-05
SLURM_18969,43,78,43,same,zero,0,1.068e-05
SLURM_18970,43,79,43,same,zero,0,1.1e-05
SLURM_18971,43,80,43,same,zero,0,9.62e-06
SLURM_18972,43,81,43,same,zero,0,1.066e-05
SLURM_18973,43,82,43,same,zero,0,1.181e-05
SLURM_18974,43,83,43,same,zero,0,1.016e-05
SLURM_18975,43,84,43,same,zero,0,1.093e-05
SLURM_18976,43,85,43,same,zero,0,1.173e-05
SLURM_18977,43,86,43,same,zero,0,1.158e-05
SLURM_18978,43,87,43,same,zero,0,1.15e-05
SLURM_18979,43,88,43,same,zero,0,1.022e-05
SLURM_18980,43,89,43,same,zero,0,1.129e-05
SLURM_18981,43,90,43,same,zero,0,1.1571e-05
SLURM_18982,43,91,43,same,zero,0,1.389e-05
SLURM_18983,43,92,43,same,zero,0,1.0571e-05
SLURM_18984,43,93,43,same,zero,0,1.681e-05
SLURM_18985,43,94,43,same,zero,0,1.749e-05
SLURM_18986,43,95,43,same,zero,0,1.026e-05
SLURM_18987,43,96,43,same,zero,0,1.197e-05
SLURM_18988,43,97,43,same,zero,0,1.072e-05
SLURM_18989,43,98,43,same,zero,0,1.231e-05
SLURM_18990,43,99,43,same,zero,0,1.234e-05
SLURM_18991,43,100,43,same,zero,0,2.2621e-05
SLURM_18992,44,11,44,same,zero,0,3.16e-06
SLURM_18993,44,12,44,same,zero,0,4.44e-06
SLURM_18994,44,13,44,same,zero,0,4.67e-06
SLURM_18995,44,14,44,same,zero,0,4.47e-06
SLURM_18996,44,15,44,same,zero,0,4.3e-06
SLURM_18997,44,16,44,same,zero,0,4.36e-06
SLURM_18998,44,17,44,same,zero,0,5.31e-06
SLURM_18999,44,18,44,same,zero,0,6.24e-06
SLURM_19000,44,19,44,same,zero,0,5.15e-06
SLURM_19001,44,20,44,same,zero,0,4.21e-06
SLURM_19002,44,21,44,same,zero,0,4.5e-06
SLURM_19003,44,22,44,same,zero,0,4.4e-06
SLURM_19004,44,23,44,same,zero,0,4.41e-06
SLURM_19005,44,24,44,same,zero,0,4.96e-06
SLURM_19006,44,25,44,same,zero,0,4.84e-06
SLURM_19007,44,26,44,same,zero,0,4.86e-06
